target,model,chain,res,patch_qs,patch_dockq,lddt,cad,global_qs_best,global_tm_score,chain_number,X999,X365,X494,X426,X041,X121,X101,X248,X158,X083,X266,X248_2,X468,X168,X245,X089,n_trg_chains
T1132o.pdb,T1132TS150_3o,E,96,0.988199203884749,0.952,0.89,0.852,0.948,0.45899,6,0.49,,0.99,0.398,0.9974,0.99,0.72,1,0.28,0.8076,0.8087,1,0.164,0.502,0.75,0.92,6
T1132o.pdb,T1132TS150_3o,E,97,0.990209635449983,0.936,0.963,0.911,0.948,0.45899,6,0.77,,1,0.398,0.9962,1,0.26,1,0.25,0.9033,0.8931,1,0.395,0.579,0.74,0.94,6
T1132o.pdb,T1132TS150_3o,E,98,0.981555376642575,0.964,0.947,0.654,0.948,0.45899,6,1,,1,0.398,0.9965,1,0.56,1,0.22,0.8424,0.8482,1,0.821,0.537,0.77,0.93,6
T1132o.pdb,T1132TS150_3o,E,99,0.981062264767914,0.96,0.961,0.72,0.948,0.45899,6,0.8,,1,0.398,0.9996,1,0.09,1,0.15,0.8623,0.8048,1,0.679,0.502,0.79,0.93,6
T1132o.pdb,T1132TS150_3o,E,100,,,0.954,0.894,0.948,0.45899,6,1,,1,0.399,0.9922,1,0.15,,0.12,0.8768,0.8511,1,0.723,0.502,0.59,0.91,6
T1132o.pdb,T1132TS150_3o,E,102,,,,,0.948,0.45899,6,0.67,,1,0.398,0.9881,1,0.15,,0.37,0.8035,0.8091,1,0.552,0.505,0.26,0.78,6
T1132o.pdb,T1132TS150_3o,F,8,0.994375071093498,0.979,0.977,0.93,0.948,0.45899,6,0.62,,1,0.396,0.9933,1,0.34,,0.29,0.9074,0.8616,1,0.382,0.576,0.81,0.93,6
T1132o.pdb,T1132TS150_3o,F,10,0.987981018401412,0.994,0.919,0.902,0.948,0.45899,6,0.35,,1,0.396,0.9986,1,0.68,,0.41,0.8956,0.8543,1,0.517,0.624,0.89,0.93,6
T1132o.pdb,T1132TS150_3o,F,12,0.988692978826909,0.994,0.931,0.875,0.948,0.45899,6,0.23,,1,0.396,0.9944,1,,,0.43,0.8848,0.8422,1,0.397,0.576,0.82,0.93,6
T1132o.pdb,T1132TS150_3o,F,14,0.914860784823831,0.835,0.834,0.833,0.948,0.45899,6,,,1,0.396,0.9889,1,0.92,,0.26,0.8911,0.8744,1,0.166,0.502,0.7,0.92,6
T1132o.pdb,T1132TS150_3o,F,17,0.922071499346577,0.864,0.8,0.741,0.948,0.45899,6,,,0.87,0.396,0.9731,0.87,0.94,1,0.5,0.8739,0.8265,1,0.095,0.502,0.65,0.9,6
T1132o.pdb,T1132TS150_3o,F,18,0.923325770601886,0.923,0.887,0.886,0.948,0.45899,6,,,,0.395,0.9713,,,,0.91,0.8213,0.8206,1,0.084,0.498,0.52,0.91,6
T1132o.pdb,T1132TS150_3o,F,24,,,0.96,0.87,0.948,0.45899,6,0.65,,1,0.396,0.9903,1,0.93,,0.2,0.9197,0.8751,1,0.166,0.502,0.73,0.93,6
T1132o.pdb,T1132TS150_3o,F,28,,,0.964,0.819,0.948,0.45899,6,0.67,,1,0.397,0.9908,1,0.93,,0.36,0.8512,0.8204,1,0.121,0.502,0.7,0.92,6
T1132o.pdb,T1132TS150_3o,F,45,0.978795152383294,0.978,0.954,0.9,0.948,0.45899,6,0.57,,1,0.396,0.9934,1,0.1,1,0.2,0.8631,0.8467,1,0.695,0.527,0.83,0.92,6
T1132o.pdb,T1132TS150_3o,F,46,,,0.972,0.921,0.948,0.45899,6,1,,1,0.396,0.9924,1,0.99,1,0.25,0.8979,0.8462,1,0.307,0.592,0.79,0.94,6
T1132o.pdb,T1132TS150_3o,F,47,0.994314223820491,0.979,0.974,0.948,0.948,0.45899,6,0.77,,1,0.396,0.9948,1,0.81,1,0.28,0.8995,0.8474,1,0.833,0.624,0.84,0.94,6
T1132o.pdb,T1132TS150_3o,F,48,0.981555376642575,0.964,0.695,0.558,0.948,0.45899,6,1,,1,0.395,0.9986,1,0.93,1,0.27,0.8672,0.8493,1,0.677,0.518,0.79,0.93,6
T1132o.pdb,T1132TS150_3o,F,49,0.990932243606175,0.952,0.922,0.868,0.948,0.45899,6,0.8,,1,0.395,0.9972,1,0.55,1,0.23,0.8883,0.8686,1,0.423,0.524,0.8,0.93,6
T1132o.pdb,T1132TS150_3o,F,50,0.990209635449983,0.936,0.888,0.837,0.948,0.45899,6,0.79,,1,0.395,0.9934,1,0.88,1,0.15,0.8435,0.8267,1,0.345,0.524,0.7,0.9,6
T1132o.pdb,T1132TS150_3o,F,51,0.934326223329728,0.926,0.744,0.745,0.948,0.45899,6,0.31,,0.1,0.395,0.9987,0.1,0.39,1,0.19,0.7656,0.7894,1,0.255,0.502,0.62,0.87,6
T1132o.pdb,T1132TS150_3o,F,52,0.932511825304588,0.867,0.891,0.806,0.948,0.45899,6,,,0.42,0.395,0.9912,0.42,0.04,1,0.29,0.8819,0.8856,1,0.222,0.502,0.75,0.9,6
T1132o.pdb,T1132TS150_3o,F,53,0.909895613979285,0.869,0.759,0.655,0.948,0.45899,6,,,0.45,0.395,0.9959,0.45,0.81,1,0.22,0.7908,0.8229,1,0.199,0.502,0.64,0.89,6
T1132o.pdb,T1132TS150_3o,F,54,0.932608485947842,0.886,0.86,0.705,0.948,0.45899,6,,,0.97,0.394,0.9875,0.97,0.65,1,0.3,0.8815,0.8488,1,0.15,0.502,0.74,0.92,6
T1132o.pdb,T1132TS150_3o,F,55,0.933447159976285,0.888,0.884,0.863,0.948,0.45899,6,0.25,,0.04,0.395,0.998,0.04,0.44,1,0.32,0.9015,0.854,1,0.38,0.502,0.79,0.93,6
T1132o.pdb,T1132TS150_3o,F,56,,,0.949,0.86,0.948,0.45899,6,0.24,,1,0.396,0.997,1,0.92,1,0.32,0.8547,0.8535,1,0.649,0.563,0.77,0.93,6
T1132o.pdb,T1132TS150_3o,F,57,0.991237725919968,0.996,0.956,0.884,0.948,0.45899,6,0.5,,1,0.396,0.9958,1,0.94,,0.29,0.9064,0.8629,1,0.817,0.514,0.82,0.93,6
T1132o.pdb,T1132TS150_3o,F,59,0.992535756637857,0.994,0.958,0.802,0.948,0.45899,6,0.44,,0.94,0.396,0.9979,0.94,0.88,,0.37,0.8651,0.839,1,0.8,0.54,0.86,0.91,6
T1132o.pdb,T1132TS150_3o,F,65,0.956994578047633,0.975,0.873,0.921,0.948,0.45899,6,0.79,,1,0.395,0.9984,1,0.45,,0.19,0.8638,0.8592,1,0.331,0.502,0.52,0.91,6
T1132o.pdb,T1132TS150_3o,F,85,0.916835337537936,0.858,0.839,0.653,0.948,0.45899,6,0.56,,0.83,0.394,0.9755,0.83,0.29,1,0.27,0.8853,0.8278,1,0.05,0.502,0.67,0.87,6
T1132o.pdb,T1132TS150_3o,F,86,0.916136667596792,0.85,0.892,0.854,0.948,0.45899,6,0.75,,0.58,0.395,0.9833,0.58,0.41,,0.62,0.7676,0.8066,1,0.059,0.502,0.49,0.86,6
T1132o.pdb,T1132TS150_3o,F,89,0.916433463216026,0.815,0.826,0.743,0.948,0.45899,6,0.78,,1,0.396,0.9971,1,0.61,1,0.35,0.8006,0.8286,1,0.126,0.502,0.63,0.88,6
T1132o.pdb,T1132TS150_3o,F,90,0.932381586137038,0.87,0.837,0.746,0.948,0.45899,6,0.7,,0.83,0.395,0.9943,0.83,0.66,1,0.31,0.908,0.8722,1,0.172,0.502,0.74,0.9,6
T1132o.pdb,T1132TS150_3o,F,91,0.935863884073549,0.878,0.863,0.805,0.948,0.45899,6,0.77,,0.06,0.395,0.9922,0.06,0.83,1,0.25,0.8604,0.8561,1,0.224,0.502,0.77,0.89,6
T1132o.pdb,T1132TS150_3o,F,92,0.935177458214114,0.865,0.899,0.898,0.948,0.45899,6,0.49,,0.05,0.396,0.9973,0.05,0.13,1,0.48,0.8862,0.8387,1,0.345,0.524,0.8,0.9,6
T1132o.pdb,T1132TS150_3o,F,93,0.930669234834693,0.941,0.906,0.867,0.948,0.45899,6,0.72,,0.21,0.396,0.9908,0.21,0.97,1,0.49,0.87,0.8104,1,0.364,0.559,0.71,0.9,6
T1132o.pdb,T1132TS150_3o,F,94,0.985799864565189,0.994,0.956,0.779,0.948,0.45899,6,0.55,,1,0.397,0.9947,1,0.56,1,0.49,0.809,0.8374,1,0.437,0.502,0.67,0.88,6
T1132o.pdb,T1132TS150_3o,F,95,0.988680480795816,0.96,0.916,0.885,0.948,0.45899,6,0.8,,1,0.397,0.9961,1,0.17,1,0.39,0.8599,0.843,1,0.459,0.608,0.8,0.9,6
T1132o.pdb,T1132TS150_3o,F,96,0.986828602150355,0.949,0.892,0.84,0.948,0.45899,6,0.49,,0.99,0.396,0.9976,0.99,0.76,1,0.28,0.8074,0.8088,1,0.299,0.502,0.76,0.92,6
T1132o.pdb,T1132TS150_3o,F,97,0.988220858082014,0.934,0.966,0.921,0.948,0.45899,6,0.77,,1,0.396,0.9964,1,0.27,1,0.25,0.9032,0.8932,1,0.58,0.534,0.74,0.94,6
T1132o.pdb,T1132TS150_3o,F,98,0.990347601764942,0.973,0.95,0.731,0.948,0.45899,6,1,,1,0.396,0.9973,1,0.6,1,0.22,0.8422,0.8486,1,0.852,0.534,0.77,0.92,6
T1132o.pdb,T1132TS150_3o,F,99,0.993726212013594,0.975,0.965,0.847,0.948,0.45899,6,0.8,,1,0.396,0.9986,1,0.1,1,0.15,0.8629,0.8043,1,0.721,0.502,0.79,0.93,6
T1132o.pdb,T1132TS150_3o,F,100,0.991655457421168,0.94,0.974,0.931,0.948,0.45899,6,1,,1,0.398,0.9921,1,0.15,,0.12,0.8771,0.851,1,0.534,0.502,0.59,0.91,6
T1132o.pdb,T1132TS150_3o,F,102,0.986509346299399,0.95,0.754,0.741,0.948,0.45899,6,0.67,,1,0.397,0.9869,1,0.15,,0.32,0.8048,0.8084,1,0.482,0.502,0.26,0.78,6
H1134.pdb,H1134TS462_4,A,83,0.697626009544667,0.406,0.667,0.805,0.64,0.45899,2,0.49,,,0.393,0.9427,,,1,0.23,0.7965,0.7664,0,0.149,0.363,0.36,0.74,2
H1134.pdb,H1134TS462_4,A,84,0.705909238723679,0.355,0.58,0.376,0.64,0.45899,2,0.89,,0.91,0.395,0.9553,0.91,0.23,1,0.2,0.6841,0.7377,1,0.199,0.296,0.31,0.72,2
H1134.pdb,H1134TS462_4,A,85,0.699517456103218,0.469,0.715,0.609,0.64,0.45899,2,0.46,,1,0.394,0.9605,1,0.11,1,0.22,0.7856,0.8052,1,0.197,0.473,0.42,0.79,2
H1134.pdb,H1134TS462_4,A,86,0.690134733710128,0.414,0.702,0.522,0.64,0.45899,2,0.7,,0.98,0.394,0.9646,0.98,0.01,,0.24,0.7357,0.7823,1,0.169,0.457,0.48,0.79,2
H1134.pdb,H1134TS462_4,A,118,0.670142482315153,0.612,0.857,0.789,0.64,0.45899,2,0.33,,0.99,0.394,0.9794,0.99,0.67,1,0.18,0.8194,0.7447,1,0.301,0.447,0.39,0.81,2
H1134.pdb,H1134TS462_4,A,119,0.926919729427201,0.887,0.825,0.804,0.64,0.45899,2,1,,1,0.395,0.9716,1,0.09,,0.25,0.7196,0.7308,1,0.448,0.498,0.42,0.84,2
H1134.pdb,H1134TS462_4,A,121,0.925587225391954,0.932,0.825,0.747,0.64,0.45899,2,0.67,,1,0.395,0.9647,1,0.03,,0.22,0.8768,0.8173,1,0.298,0.498,0.51,0.89,2
H1134.pdb,H1134TS462_4,A,150,0.958499344415427,0.911,0.921,0.942,0.64,0.45899,2,0.41,,1,0.395,0.9687,1,0.27,1,0.19,0.8576,0.8193,1,0.255,0.498,0.69,0.91,2
H1134.pdb,H1134TS462_4,A,151,0.948843654475919,0.92,0.918,0.86,0.64,0.45899,2,0.77,,0.91,0.396,0.9623,0.91,0.36,1,0.23,0.7717,0.7612,1,0.432,0.482,0.45,0.86,2
H1134.pdb,H1134TS462_4,A,152,0.967758698493796,0.879,0.913,0.842,0.64,0.45899,2,0.77,,1,0.397,0.9793,1,0.26,,0.23,0.8528,0.7997,1,0.237,0.418,0.57,0.91,2
H1134.pdb,H1134TS462_4,A,161,0.94560756397489,0.873,0.853,0.853,0.64,0.45899,2,0.38,,,0.395,0.9638,,,1,0.3,0.8828,0.8219,1,0.364,0.447,0.82,0.93,2
H1134.pdb,H1134TS462_4,A,162,0.944867165360216,0.869,0.853,0.791,0.64,0.45899,2,0.81,,1,0.394,0.9802,1,0.8,1,0.22,0.7836,0.8351,1,0.263,0.498,0.88,0.92,2
H1134.pdb,H1134TS462_4,A,163,0.933121225707903,0.918,0.78,0.708,0.64,0.45899,2,0.77,,1,0.395,0.9824,1,0.86,1,0.26,0.793,0.8012,1,0.304,0.498,0.78,0.89,2
H1134.pdb,H1134TS462_4,A,164,0.898317929885163,0.616,0.866,0.694,0.64,0.45899,2,0.62,,1,0.395,0.9972,1,0.53,,0.19,0.7196,0.7986,1,0.409,0.283,0.72,0.87,2
H1134.pdb,H1134TS462_4,A,183,0.968843072369512,0.967,0.928,0.925,0.64,0.45899,2,0.33,,,0.396,0.9694,,,1,0.22,0.8597,0.7947,1,0.203,0.498,0.59,0.91,2
H1134.pdb,H1134TS462_4,A,184,0.973822771299031,0.9,0.921,0.844,0.64,0.45899,2,0.46,,0.83,0.395,0.966,0.83,0.36,1,,0.8021,0.788,1,0.214,0.306,0.43,0.87,2
H1134.pdb,H1134TS462_4,A,185,0.973646487726875,0.951,0.917,0.857,0.64,0.45899,2,0.75,,0.95,0.395,0.974,0.95,0.09,,0.18,0.7263,0.787,1,0.245,0.357,0.3,0.87,2
H1134.pdb,H1134TS462_4,A,187,0.968622187076394,0.967,0.915,0.873,0.64,0.45899,2,0.5,,0.99,0.395,0.9641,0.99,0.31,,0.43,0.768,0.7521,1,0.293,0.498,0.59,0.91,2
H1134.pdb,H1134TS462_4,A,191,0.959563123139482,0.919,0.913,0.891,0.64,0.45899,2,0.25,,,0.396,0.966,,,1,0.43,0.8704,0.833,1,0.296,0.498,0.64,0.93,2
H1134.pdb,H1134TS462_4,A,192,0.95938766789239,0.938,0.867,0.896,0.64,0.45899,2,0.69,,1,0.395,0.97,1,0.89,,0.38,0.89,0.835,1,0.428,0.511,0.71,0.92,2
H1134.pdb,H1134TS462_4,A,195,0.951831956214871,0.861,0.813,0.833,0.64,0.45899,2,0.64,,0.99,0.395,0.9736,0.99,0.85,1,0.33,0.8547,0.7818,1,0.34,0.502,0.73,0.89,2
H1134.pdb,H1134TS462_4,A,196,0.748800178365587,0.572,0.894,0.757,0.64,0.45899,2,0.28,,0.99,0.396,0.9876,0.99,0.76,,0.35,0.8384,0.8138,1,0.349,0.502,0.65,0.9,2
H1134.pdb,H1134TS462_4,A,199,0.755708530870933,0.563,0.839,0.514,0.64,0.45899,2,0.91,,0.35,0.396,0.9735,0.35,0.84,1,0.2,0.7056,0.7917,1,0.386,0.498,0.62,0.85,2
H1134.pdb,H1134TS462_4,A,200,0.727536312233154,0.505,0.849,0.777,0.64,0.45899,2,1,,0.25,0.396,0.9642,0.25,0.86,1,0.22,0.7763,0.8221,1,0.386,0.476,0.51,0.87,2
H1134.pdb,H1134TS462_4,A,201,0.710843611653973,0.429,0.826,0.832,0.64,0.45899,2,0.71,,0.15,0.396,0.9394,0.15,0.83,,0.14,0.6915,0.7297,1,0.563,0.418,0.41,0.82,2
H1134.pdb,H1134TS462_4,A,204,0.702556659371262,0.438,0.859,0.864,0.64,0.45899,2,0.91,,0.14,0.396,0.9236,0.14,0.77,,0.17,0.8344,0.8118,1,0.55,0.498,0.51,0.83,2
H1134.pdb,H1134TS462_4,A,206,0.663521178181796,0.446,0.854,0.656,0.64,0.45899,2,1,,0.18,0.395,0.9467,0.18,0.37,1,0.19,0.7969,0.7983,1,0.416,0.402,0.58,0.86,2
H1134.pdb,H1134TS462_4,A,207,0.7042478608127,0.449,0.905,0.941,0.64,0.45899,2,0.38,,,0.396,0.9245,,,,0.19,0.852,0.7822,1,0.437,0.357,0.59,0.89,2
H1134.pdb,H1134TS462_4,B,64,0.669184603730171,0.441,0.736,0.687,0.64,0.45899,2,0.51,,0.79,0.397,0.8608,0.79,0.44,,0.18,0.7418,0.7154,1,0.416,0.229,0.43,0.83,2
H1134.pdb,H1134TS462_4,B,66,0.649976747199614,0.491,0.791,0.713,0.64,0.45899,2,0.38,,0.98,0.399,0.8744,0.98,0.11,,0.18,0.7271,0.7322,1,0.371,0.267,0.36,0.84,2
H1134.pdb,H1134TS462_4,B,83,0.957873102088995,0.902,0.902,0.751,0.64,0.45899,2,0.41,,1,0.398,0.8635,1,0.22,,0.21,0.7328,0.7667,1,0.063,0.286,0.47,0.85,2
H1134.pdb,H1134TS462_4,B,87,0.97596082981973,0.889,0.782,0.789,0.64,0.45899,2,0.62,,0.93,0.398,0.8616,0.93,0.36,,0.22,0.7733,0.7308,1,0.055,0.318,0.54,0.9,2
H1134.pdb,H1134TS462_4,B,90,0.967758698493796,0.879,0.889,0.874,0.64,0.45899,2,0.77,,0.99,0.397,0.8602,0.99,0.09,,0.24,0.7946,0.7651,1,0.076,0.489,0.61,0.91,2
H1134.pdb,H1134TS462_4,B,92,0.948843654475919,0.92,0.884,0.729,0.64,0.45899,2,0.77,,0.99,0.398,0.8532,0.99,0.07,1,0.2,0.7979,0.7666,1,0.066,0.396,0.51,0.9,2
H1134.pdb,H1134TS462_4,B,93,0.926546897155194,0.893,0.794,0.774,0.64,0.45899,2,0.36,,1,0.398,0.8511,1,0.04,1,0.21,0.7848,0.7506,1,0.083,0.322,0.55,0.9,2
H1134.pdb,H1134TS462_4,B,94,0.926919729427202,0.884,0.787,0.55,0.64,0.45899,2,1,,1,0.398,0.8635,1,0.36,,0.19,0.7419,0.7818,1,0.086,0.418,0.56,0.88,2
H1134.pdb,H1134TS462_4,B,99,0.690134733710128,0.414,0.342,0.205,0.64,0.45899,2,0.7,,0.96,0.397,0.8659,0.96,0.07,1,0.24,0.6934,0.7029,1,0.115,0.29,0.48,0.75,2
H1134.pdb,H1134TS462_4,B,100,0.699517456103218,0.473,0.21,0.184,0.64,0.45899,2,0.89,,0.99,0.397,0.8473,0.99,0.07,1,0.19,0.6874,0.7286,1,0.226,0.273,0.45,0.8,2
H1134.pdb,H1134TS462_4,B,101,0.705909238723679,0.355,0.288,0.397,0.64,0.45899,2,0.6,,0.93,0.396,0.8435,0.93,0.24,0,0.17,0.6145,0.6968,1,0.217,0.267,0.33,0.72,2
H1134.pdb,H1134TS462_4,B,102,0.806514138661135,0.526,0.556,0.522,0.64,0.45899,2,0.28,,0.7,0.397,0.8655,0.7,0.56,,0.19,0.7087,0.6878,0,0.117,0.293,0.35,0.7,2
H1134.pdb,H1134TS462_4,B,160,0.909732628939233,0.864,0.706,0.582,0.64,0.45899,2,0.25,,0.98,0.398,0.8414,0.98,0.2,,0.27,0.8071,0.7557,1,0.184,0.312,0.68,0.84,2
H1134.pdb,H1134TS462_4,B,163,0.91583028701077,0.74,0.828,0.651,0.64,0.45899,2,0.41,,1,0.398,0.8272,1,0.76,1,0.23,0.8143,0.7486,1,0.163,0.498,0.66,0.86,2
H1134.pdb,H1134TS462_4,B,164,0.950105185653323,0.951,0.743,0.639,0.64,0.45899,2,0.77,,1,0.397,0.8238,1,0.66,,0.25,0.7277,0.7269,1,0.155,0.389,0.78,0.89,2
H1134.pdb,H1134TS462_4,B,167,0.944867165360216,0.869,0.888,0.793,0.64,0.45899,2,0.81,,1,0.398,0.8228,1,0.48,1,0.24,0.8067,0.7464,1,0.18,0.498,0.82,0.89,2
H1134.pdb,H1134TS462_4,B,168,0.95698141430462,0.949,0.867,0.741,0.64,0.45899,2,0.77,,1,0.398,0.7994,1,0.32,,0.28,0.8151,0.7197,1,0.109,0.498,0.79,0.92,2
H1134.pdb,H1134TS462_4,B,170,0.951831956214871,0.861,0.895,0.893,0.64,0.45899,2,0.64,,1,0.398,0.8051,1,0.14,1,0.21,0.8439,0.7375,1,0.096,0.524,0.71,0.87,2
H1134.pdb,H1134TS462_4,B,171,0.968622187076394,0.967,0.836,0.859,0.64,0.45899,2,0.72,,1,0.397,0.7971,1,0.17,1,0.29,0.7138,0.7235,1,0.105,0.498,0.58,0.87,2
H1134.pdb,H1134TS462_4,B,172,0.962393670701997,0.884,0.875,0.909,0.64,0.45899,2,0.31,,,0.398,0.7969,,,1,0.2,0.763,0.7284,1,0.046,0.498,0.48,0.91,2
H1134.pdb,H1134TS462_4,B,173,0.952198110862224,0.781,0.799,0.618,0.64,0.45899,2,0.75,,0.95,0.398,0.7691,0.95,0.12,,0.16,0.5905,0.6596,1,0.076,0.331,0.39,0.88,2
H1134.pdb,H1134TS462_4,B,213,0.66407505073744,0.476,0.717,0.515,0.64,0.45899,2,0.8,,0,0.397,0.8085,0,0.72,,0.2,0.8214,0.7143,0,0.765,0.396,0.63,0.69,2
H1134.pdb,H1134TS462_4,B,215,0.867001518262786,0.673,0.525,0.517,0.64,0.45899,2,0.59,,0.99,0.398,0.7953,0.99,0.15,1,0.22,0.785,0.6877,1,0.747,0.553,0.61,0.7,2
H1134.pdb,H1134TS462_4,B,216,0.898317929885163,0.616,0.495,0.23,0.64,0.45899,2,0.62,,0.99,0.398,0.8139,0.99,0.52,1,0.24,0.734,0.7419,1,0.384,0.524,0.58,0.68,2
H1134.pdb,H1134TS462_4,B,217,0.663521178181796,0.446,0.519,0.166,0.64,0.45899,2,0.64,,0.23,0.397,0.7927,0.23,0.19,1,0.24,0.7637,0.7364,1,0.595,0.357,0.58,0.67,2
H1134.pdb,H1134TS462_4,B,218,0.710843611653973,0.429,0.256,0.16,0.64,0.45899,2,1,,0.13,0.398,0.7915,0.13,0.43,1,0.18,0.6577,0.6757,1,0.633,0.367,0.43,0.59,2
H1134.pdb,H1134TS462_4,B,219,0.755708530870933,0.563,0.376,0.22,0.64,0.45899,2,0.91,,0.84,0.398,0.7702,0.84,0.41,1,0.24,0.6989,0.6851,1,0.572,0.582,0.54,0.56,2
H1134.pdb,H1134TS462_4,B,220,0.726604861485774,0.52,0.536,0.361,0.64,0.45899,2,0.75,,0.28,0.399,0.7818,0.28,0.15,1,0.17,0.6639,0.6659,1,0.758,0.357,0.41,0.5,2
H1134.pdb,H1134TS462_4,B,221,0.732806787333441,0.601,0.68,0.657,0.64,0.45899,2,0.49,,0.15,0.398,0.7743,0.15,0.73,,0.2,0.7686,0.7071,1,0.421,0.492,0.5,0.56,2
H1140.pdb,H1140TS188_5,A,9,,,0.76,0.855,0,0.45899,2,0.44,0.856,0.12,0.396,0.6544,0.12,0.81,,0.3,0.7647,0.6572,0,0.356,0.273,0.41,0.87,2
H1140.pdb,H1140TS188_5,A,61,0,0.036,0.848,0.811,0,0.45899,2,0.28,0.841,,0.394,0.7079,,,,0.49,0.7995,0.7039,0,0.863,0.299,0.6,0.86,2
H1140.pdb,H1140TS188_5,A,64,0,0.036,0.745,0.737,0,0.45899,2,0.75,0.855,0.06,0.394,0.6893,0.06,0.22,0,0.36,0.7034,0.6997,0,0.116,0.405,0.68,0.86,2
H1140.pdb,H1140TS188_5,A,65,0,0.053,0.707,0.479,0,0.45899,2,0.81,0.835,0.11,0.394,0.6697,0.11,0.08,0,0.38,0.646,0.6649,0,0.059,0.498,0.63,0.84,2
H1140.pdb,H1140TS188_5,A,66,0,0.038,0.762,0.549,0,0.45899,2,1,0.742,0.23,0.394,0.7304,0.23,0.17,0,0.43,0.669,0.6652,0,0.051,0.376,0.63,0.82,2
H1140.pdb,H1140TS188_5,A,67,0,0.036,0.576,0.423,0,0.45899,2,0.59,0.823,0.67,0.393,0.728,0.67,0.3,0,0.46,0.7005,0.714,0,0.074,0.418,0.53,0.81,2
H1140.pdb,H1140TS188_5,A,68,,,0.571,0.478,0,0.45899,2,1,0.794,0.57,0.393,0.7084,0.57,0.46,,0.36,0.6247,0.6842,0,0.039,0.351,0.5,0.73,2
H1140.pdb,H1140TS188_5,A,79,,,0.777,0.697,0,0.45899,2,0.31,0.844,0.05,0.393,0.6202,0.05,0.14,,0.23,0.7157,0.6351,0,0.279,0.315,0.44,0.79,2
H1140.pdb,H1140TS188_5,A,155,0,0.036,0.894,0.616,0,0.45899,2,0.25,0.875,,0.394,0.7246,,,,0.27,0.7791,0.7273,0,0.159,0.415,0.54,0.89,2
H1140.pdb,H1140TS188_5,A,157,0,0.054,0.839,0.587,0,0.45899,2,1,0.846,0.04,0.394,0.6377,0.04,0.82,0,0.34,0.6034,0.6438,0,0.251,0.341,0.51,0.81,2
H1140.pdb,H1140TS188_5,A,158,0,0.05,0.702,0.464,0,0.45899,2,1,0.81,0.05,0.393,0.6319,0.05,0.13,,0.34,0.596,0.6659,0,0.281,0.399,0.41,0.8,2
H1140.pdb,H1140TS188_5,A,160,0,0.06,0.602,0.42,0,0.45899,2,0.7,0.796,0.13,0.394,0.6564,0.13,0.31,0,0.29,0.6958,0.6432,0,0.231,0.486,0.48,0.81,2
H1140.pdb,H1140TS188_5,A,161,0,0.032,0.572,0.437,0,0.45899,2,0.46,0.851,0.36,0.394,0.7045,0.36,0.75,,0.24,0.8002,0.6873,0,0.175,0.498,0.56,0.82,2
H1140.pdb,H1140TS188_5,A,219,,,,,0,0.45899,2,0.44,0.748,0.02,0.395,0.6868,0.02,0.2,,0.38,0.6714,0.6434,0,0.605,0.498,0.34,0.82,2
H1140.pdb,H1140TS188_5,B,27,,,0.495,0.452,0,0.45899,2,0.2,0.831,,0.397,0.7501,,,,0.25,0.7916,0.7301,0,0.21,0.531,0.44,0.76,2
H1140.pdb,H1140TS188_5,B,31,0,0.05,0.587,0.469,0,0.45899,2,1,0.817,0.25,0.395,0.7854,0.25,0.15,0,0.24,0.6802,0.7127,0,0.127,0.502,0.43,0.75,2
H1140.pdb,H1140TS188_5,B,32,0,0.051,0.489,0.314,0,0.45899,2,0.35,0.835,0.62,0.396,0.7452,0.62,0.2,,0.21,0.7354,0.7076,0,0.05,0.514,0.61,0.86,2
H1140.pdb,H1140TS188_5,B,54,0,0.036,0.631,0.621,0,0.45899,2,0.23,0.833,0.14,0.396,0.7353,0.14,0.8,0,0.18,0.7499,0.7077,0,0.288,0.518,0.53,,2
H1140.pdb,H1140TS188_5,B,55,0,0.036,0.549,0.52,0,0.45899,2,0.28,0.857,,0.396,0.7052,,,,0.22,0.819,0.6826,0,0.348,0.498,0.51,0.82,2
H1140.pdb,H1140TS188_5,B,100,,,0.509,0.491,0,0.45899,2,0.54,0.866,0.63,0.397,0.5526,0.63,0.1,1,0.21,0.7684,0.6213,0,0.034,0.498,0.63,0.8,2
H1140.pdb,H1140TS188_5,B,101,0,0.049,0.348,0.362,0,0.45899,2,0.8,0.772,0.44,0.397,0.6273,0.44,0.65,1,0.28,0.6853,0.6237,1,0.033,0.363,0.52,0.78,2
H1140.pdb,H1140TS188_5,B,102,0,0.036,0.305,0.223,0,0.45899,2,0.81,0.863,0.23,0.397,0.5826,0.23,0.3,1,0.26,0.703,0.6413,1,0.035,0.498,0.53,0.82,2
H1140.pdb,H1140TS188_5,B,103,0,0.055,0.273,0.213,0,0.45899,2,0.75,0.86,0.08,0.397,0.5812,0.08,0.71,1,0.22,0.7141,0.6206,1,0.065,0.502,0.45,0.83,2
H1140.pdb,H1140TS188_5,B,104,0,0.052,0.471,0.407,0,0.45899,2,1,0.87,0.03,0.398,0.5832,0.03,0.7,,0.22,0.6883,0.6066,1,0.053,0.498,0.55,0.85,2
H1140.pdb,H1140TS188_5,B,106,0,0.054,0.433,0.432,0,0.45899,2,1,0.855,0.05,0.399,0.5684,0.05,0.23,,0.23,0.7362,0.6042,1,0.084,0.502,0.54,0.82,2
